Property ID,Real Estate Home Knowledge,Distress_Score,Investor_Insights
2960,7,100.0,"High chance of foreclosure, Unpaid taxes"
2961,4,100.0,"High chance of foreclosure, Unpaid taxes"
2962,9,100.0,High chance of foreclosure
2963,3,100.0,"High chance of foreclosure, Unpaid taxes"
2964,3,100.0,"High chance of foreclosure, Unpaid taxes"
2965,9,100.0,"High chance of foreclosure, Unpaid taxes"
2966,9,100.0,"High chance of foreclosure, Unpaid taxes"
2967,1,100.0,"High chance of foreclosure, Unpaid taxes"
2968,6,100.0,"High chance of foreclosure, Unpaid taxes"
2969,3,100.0,High chance of foreclosure
2970,5,100.0,"High chance of foreclosure, Unpaid taxes"
2971,8,100.0,High chance of foreclosure
2972,8,100.0,High chance of foreclosure
2973,3,100.0,High chance of foreclosure
2974,6,100.0,High chance of foreclosure
2975,4,100.0,"High chance of foreclosure, Unpaid taxes"
2976,2,100.0,High chance of foreclosure
2977,0,100.0,"High chance of foreclosure, Unpaid taxes"
2978,0,100.0,"High chance of foreclosure, Unpaid taxes"
2979,0,100.0,High chance of foreclosure
2980,9,99.5,High chance of foreclosure
2981,7,100.0,"High chance of foreclosure, Unpaid taxes"
2982,9,100.0,"High chance of foreclosure, Unpaid taxes"
2983,7,100.0,High chance of foreclosure
2984,9,100.0,"High chance of foreclosure, Negative equity"
2985,8,100.0,High chance of foreclosure
2986,1,99.0,High chance of foreclosure
2987,7,100.0,High chance of foreclosure
2988,8,100.0,High chance of foreclosure
2989,8,100.0,High chance of foreclosure
2990,0,100.0,High chance of foreclosure
2991,1,100.0,"High chance of foreclosure, Unpaid taxes"
2992,6,100.0,"High chance of foreclosure, Unpaid taxes"
2993,1,100.0,"High chance of foreclosure, Negative equity"
2994,6,100.0,High chance of foreclosure
2995,9,100.0,High chance of foreclosure
2996,8,100.0,"High chance of foreclosure, Unpaid taxes"
2997,7,100.0,"High chance of foreclosure, Unpaid taxes"
2998,2,100.0,High chance of foreclosure
2999,6,100.0,High chance of foreclosure
3000,3,100.0,High chance of foreclosure
3001,1,100.0,"High chance of foreclosure, Unpaid taxes"
3002,9,100.0,"High chance of foreclosure, Unpaid taxes"
3003,9,100.0,High chance of foreclosure
3004,4,100.0,High chance of foreclosure
3005,1,100.0,High chance of foreclosure
3006,7,98.5,High chance of foreclosure
3007,2,100.0,High chance of foreclosure
3008,0,100.0,"High chance of foreclosure, Unpaid taxes"
3009,9,100.0,High chance of foreclosure
3010,7,100.0,"High chance of foreclosure, Unpaid taxes"
3011,9,100.0,High chance of foreclosure
3012,1,100.0,"High chance of foreclosure, Unpaid taxes"
3013,4,100.0,"High chance of foreclosure, Unpaid taxes"
3014,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3015,5,100.0,"High chance of foreclosure, Unpaid taxes"
3016,0,100.0,"High chance of foreclosure, Unpaid taxes"
3017,3,100.0,"High chance of foreclosure, Unpaid taxes"
3018,8,100.0,High chance of foreclosure
3019,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3020,1,100.0,High chance of foreclosure
3021,2,100.0,High chance of foreclosure
3022,4,100.0,"High chance of foreclosure, Unpaid taxes"
3023,0,100.0,High chance of foreclosure
3024,8,100.0,"High chance of foreclosure, Unpaid taxes"
3025,1,100.0,"High chance of foreclosure, Unpaid taxes"
3026,6,100.0,"High chance of foreclosure, Unpaid taxes"
3027,6,100.0,"High chance of foreclosure, Negative equity"
3028,6,100.0,High chance of foreclosure
3029,0,100.0,"High chance of foreclosure, Unpaid taxes"
3030,9,100.0,"High chance of foreclosure, Unpaid taxes"
3031,2,100.0,"High chance of foreclosure, Unpaid taxes"
3032,4,100.0,"High chance of foreclosure, Unpaid taxes"
3033,8,100.0,"High chance of foreclosure, Unpaid taxes"
3034,7,100.0,High chance of foreclosure
3035,2,100.0,"High chance of foreclosure, Unpaid taxes"
3036,3,100.0,"High chance of foreclosure, Unpaid taxes"
3037,3,100.0,"High chance of foreclosure, Unpaid taxes"
3038,4,100.0,High chance of foreclosure
3039,5,100.0,High chance of foreclosure
3040,8,100.0,High chance of foreclosure
3041,0,100.0,High chance of foreclosure
3042,7,100.0,"High chance of foreclosure, Unpaid taxes"
3043,5,100.0,High chance of foreclosure
3044,1,100.0,"High chance of foreclosure, Unpaid taxes"
3045,7,100.0,"High chance of foreclosure, Unpaid taxes"
3046,7,100.0,"High chance of foreclosure, Unpaid taxes"
3047,4,100.0,High chance of foreclosure
3048,2,96.5,High chance of foreclosure
3049,0,100.0,High chance of foreclosure
3050,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3051,3,99.0,High chance of foreclosure
3052,0,100.0,High chance of foreclosure
3053,0,100.0,High chance of foreclosure
3054,3,100.0,"High chance of foreclosure, Unpaid taxes"
3055,0,100.0,"High chance of foreclosure, Negative equity"
3056,2,100.0,High chance of foreclosure
3057,7,99.5,High chance of foreclosure
3058,2,100.0,"High chance of foreclosure, Negative equity"
3059,3,100.0,"High chance of foreclosure, Unpaid taxes"
3060,5,100.0,"High chance of foreclosure, Unpaid taxes"
3061,8,100.0,High chance of foreclosure
3062,7,100.0,High chance of foreclosure
3063,0,100.0,"High chance of foreclosure, Unpaid taxes"
3064,5,100.0,"High chance of foreclosure, Unpaid taxes"
3065,3,100.0,High chance of foreclosure
3066,9,100.0,"High chance of foreclosure, Unpaid taxes"
3067,4,100.0,High chance of foreclosure
3068,6,100.0,High chance of foreclosure
3069,6,100.0,High chance of foreclosure
3070,7,100.0,High chance of foreclosure
3071,3,100.0,High chance of foreclosure
3072,0,100.0,"High chance of foreclosure, Unpaid taxes"
3073,4,100.0,High chance of foreclosure
3074,0,100.0,"High chance of foreclosure, Unpaid taxes"
3075,6,99.5,High chance of foreclosure
3076,8,100.0,"High chance of foreclosure, Unpaid taxes"
3077,6,100.0,High chance of foreclosure
3078,9,100.0,"High chance of foreclosure, Unpaid taxes"
3079,5,100.0,"High chance of foreclosure, Unpaid taxes"
3080,5,100.0,High chance of foreclosure
3081,4,100.0,High chance of foreclosure
3082,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3083,8,100.0,"High chance of foreclosure, Unpaid taxes"
3084,9,99.5,High chance of foreclosure
3085,5,100.0,"High chance of foreclosure, Unpaid taxes"
3086,1,99.0,High chance of foreclosure
3087,2,99.0,High chance of foreclosure
3088,0,100.0,"High chance of foreclosure, Unpaid taxes"
3089,3,100.0,"High chance of foreclosure, Unpaid taxes"
3090,5,100.0,"High chance of foreclosure, Unpaid taxes"
3091,5,100.0,High chance of foreclosure
3092,8,100.0,"High chance of foreclosure, Unpaid taxes"
3093,4,100.0,High chance of foreclosure
3094,8,100.0,"High chance of foreclosure, Unpaid taxes"
3095,0,100.0,"High chance of foreclosure, Unpaid taxes"
3096,6,100.0,"High chance of foreclosure, Unpaid taxes"
3097,1,100.0,High chance of foreclosure
3098,5,100.0,High chance of foreclosure
3100,5,100.0,"High chance of foreclosure, Unpaid taxes"
3101,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3102,8,99.5,High chance of foreclosure
3103,5,100.0,High chance of foreclosure
3104,5,100.0,"High chance of foreclosure, Unpaid taxes"
3105,2,100.0,High chance of foreclosure
3106,2,100.0,"High chance of foreclosure, Unpaid taxes"
3107,6,100.0,"High chance of foreclosure, Unpaid taxes"
3108,9,100.0,High chance of foreclosure
3109,6,100.0,"High chance of foreclosure, Unpaid taxes"
3110,0,100.0,"High chance of foreclosure, Unpaid taxes"
3111,3,99.5,High chance of foreclosure
3112,6,100.0,"High chance of foreclosure, Unpaid taxes"
3113,3,100.0,"High chance of foreclosure, Negative equity"
3114,7,99.5,High chance of foreclosure
3115,8,100.0,"High chance of foreclosure, Unpaid taxes"
3116,1,100.0,High chance of foreclosure
3117,2,100.0,High chance of foreclosure
3118,6,100.0,"High chance of foreclosure, Unpaid taxes"
3119,3,100.0,High chance of foreclosure
3120,9,100.0,High chance of foreclosure
3121,2,100.0,High chance of foreclosure
3123,2,100.0,High chance of foreclosure
3124,0,98.0,High chance of foreclosure
3125,9,100.0,High chance of foreclosure
3126,2,100.0,"High chance of foreclosure, Unpaid taxes"
3127,3,100.0,"High chance of foreclosure, Unpaid taxes"
3128,7,100.0,High chance of foreclosure
3129,3,100.0,"High chance of foreclosure, Negative equity"
3130,9,98.5,High chance of foreclosure
3131,1,99.5,High chance of foreclosure
3132,5,100.0,"High chance of foreclosure, Unpaid taxes"
3133,7,100.0,High chance of foreclosure
3134,8,100.0,"High chance of foreclosure, Unpaid taxes"
3135,4,100.0,High chance of foreclosure
3136,4,100.0,"High chance of foreclosure, Negative equity"
3137,5,100.0,High chance of foreclosure
3138,5,100.0,High chance of foreclosure
3139,3,100.0,"High chance of foreclosure, Unpaid taxes"
3140,0,100.0,"High chance of foreclosure, Unpaid taxes"
3141,3,100.0,"High chance of foreclosure, Unpaid taxes"
3142,1,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3143,3,100.0,High chance of foreclosure
3144,2,100.0,"High chance of foreclosure, Unpaid taxes"
3145,3,100.0,"High chance of foreclosure, Unpaid taxes"
3146,6,99.5,High chance of foreclosure
3147,0,100.0,High chance of foreclosure
3148,7,100.0,"High chance of foreclosure, Negative equity"
3149,1,100.0,"High chance of foreclosure, Unpaid taxes"
3150,4,100.0,"High chance of foreclosure, Unpaid taxes"
3151,6,100.0,"High chance of foreclosure, Unpaid taxes"
3152,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3153,7,100.0,"High chance of foreclosure, Unpaid taxes"
3154,6,100.0,"High chance of foreclosure, Unpaid taxes"
3155,1,100.0,High chance of foreclosure
3156,0,100.0,"High chance of foreclosure, Unpaid taxes"
3157,4,100.0,"High chance of foreclosure, Unpaid taxes"
3158,4,100.0,High chance of foreclosure
3159,3,100.0,"High chance of foreclosure, Unpaid taxes"
3160,6,100.0,High chance of foreclosure
3161,7,100.0,"High chance of foreclosure, Unpaid taxes"
3162,8,100.0,High chance of foreclosure
3163,7,99.0,High chance of foreclosure
3164,0,100.0,High chance of foreclosure
3165,3,100.0,"High chance of foreclosure, Unpaid taxes"
3166,2,100.0,"High chance of foreclosure, Unpaid taxes"
3167,6,100.0,High chance of foreclosure
3168,1,100.0,High chance of foreclosure
3169,5,100.0,High chance of foreclosure
3170,8,100.0,"High chance of foreclosure, Unpaid taxes"
3171,4,100.0,"High chance of foreclosure, Unpaid taxes"
3172,7,100.0,High chance of foreclosure
3173,5,100.0,"High chance of foreclosure, Unpaid taxes"
3174,6,100.0,"High chance of foreclosure, Unpaid taxes"
3175,4,100.0,"High chance of foreclosure, Unpaid taxes"
3176,6,100.0,High chance of foreclosure
3177,1,100.0,High chance of foreclosure
3178,2,100.0,"High chance of foreclosure, Unpaid taxes"
3179,4,100.0,High chance of foreclosure
3180,3,99.5,High chance of foreclosure
3181,3,100.0,"High chance of foreclosure, Unpaid taxes"
3182,9,100.0,High chance of foreclosure
3183,0,100.0,"High chance of foreclosure, Unpaid taxes"
3184,9,100.0,High chance of foreclosure
3185,7,99.5,"High chance of foreclosure, Unpaid taxes"
3186,2,99.5,High chance of foreclosure
3187,1,100.0,"High chance of foreclosure, Unpaid taxes"
3188,5,100.0,"High chance of foreclosure, Unpaid taxes"
3189,3,100.0,"High chance of foreclosure, Negative equity"
3190,6,100.0,High chance of foreclosure
3191,5,100.0,"High chance of foreclosure, Unpaid taxes"
3192,9,100.0,High chance of foreclosure
3193,9,100.0,"High chance of foreclosure, Unpaid taxes"
3194,3,100.0,High chance of foreclosure
3195,9,100.0,"High chance of foreclosure, Unpaid taxes"
3196,9,100.0,"High chance of foreclosure, Unpaid taxes"
3197,1,100.0,"High chance of foreclosure, Unpaid taxes"
3198,3,100.0,High chance of foreclosure
3199,1,100.0,High chance of foreclosure
3200,6,100.0,High chance of foreclosure
3201,9,100.0,High chance of foreclosure
3202,7,100.0,High chance of foreclosure
3203,5,100.0,"High chance of foreclosure, Negative equity"
3204,4,100.0,"High chance of foreclosure, Unpaid taxes"
3205,0,100.0,"High chance of foreclosure, Unpaid taxes"
3206,4,98.5,High chance of foreclosure
3207,7,100.0,"High chance of foreclosure, Unpaid taxes"
3208,3,100.0,High chance of foreclosure
3209,5,99.5,High chance of foreclosure
3210,0,100.0,High chance of foreclosure
3211,0,98.0,High chance of foreclosure
3212,3,100.0,"High chance of foreclosure, Unpaid taxes"
3213,0,100.0,"High chance of foreclosure, Unpaid taxes"
3214,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3215,0,100.0,"High chance of foreclosure, Unpaid taxes"
3216,8,100.0,High chance of foreclosure
3217,4,100.0,High chance of foreclosure
3218,9,100.0,"High chance of foreclosure, Unpaid taxes"
3219,5,100.0,"High chance of foreclosure, Unpaid taxes"
3220,7,100.0,High chance of foreclosure
3221,5,100.0,"High chance of foreclosure, Unpaid taxes"
3222,8,100.0,"High chance of foreclosure, Unpaid taxes"
3223,9,100.0,"High chance of foreclosure, Unpaid taxes"
3224,0,100.0,High chance of foreclosure
3225,6,100.0,High chance of foreclosure
3226,9,100.0,"High chance of foreclosure, Unpaid taxes"
3227,8,100.0,"High chance of foreclosure, Negative equity"
3228,2,100.0,High chance of foreclosure
3229,5,100.0,High chance of foreclosure
3230,3,100.0,High chance of foreclosure
3231,6,100.0,High chance of foreclosure
3232,8,100.0,High chance of foreclosure
3233,5,100.0,"High chance of foreclosure, Unpaid taxes"
3234,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3235,3,100.0,"High chance of foreclosure, Unpaid taxes"
3236,0,100.0,"High chance of foreclosure, Unpaid taxes"
3237,8,98.5,High chance of foreclosure
3238,1,100.0,"High chance of foreclosure, Unpaid taxes"
3239,9,100.0,High chance of foreclosure
3240,4,97.0,High chance of foreclosure
3241,0,100.0,"High chance of foreclosure, Unpaid taxes"
3242,6,100.0,"High chance of foreclosure, Unpaid taxes"
3243,0,100.0,High chance of foreclosure
3244,6,100.0,High chance of foreclosure
3245,5,100.0,"High chance of foreclosure, Negative equity"
3246,3,100.0,High chance of foreclosure
3247,9,100.0,"High chance of foreclosure, Unpaid taxes"
3248,7,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3249,8,100.0,"High chance of foreclosure, Unpaid taxes"
3250,3,100.0,"High chance of foreclosure, Negative equity"
3251,4,100.0,"High chance of foreclosure, Unpaid taxes"
3252,7,100.0,"High chance of foreclosure, Unpaid taxes"
3253,5,99.5,High chance of foreclosure
3254,8,100.0,High chance of foreclosure
3255,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3256,3,100.0,High chance of foreclosure
3257,6,100.0,High chance of foreclosure
3258,6,100.0,High chance of foreclosure
3259,8,100.0,"High chance of foreclosure, Unpaid taxes"
3260,8,100.0,High chance of foreclosure
3261,8,99.5,High chance of foreclosure
3262,5,99.5,High chance of foreclosure
3263,0,100.0,"High chance of foreclosure, Unpaid taxes"
3264,1,100.0,High chance of foreclosure
3265,6,100.0,"High chance of foreclosure, Unpaid taxes"
3266,3,100.0,High chance of foreclosure
3267,3,100.0,"High chance of foreclosure, Unpaid taxes"
3268,7,100.0,"High chance of foreclosure, Unpaid taxes"
3269,2,100.0,"High chance of foreclosure, Unpaid taxes"
3270,5,100.0,High chance of foreclosure
3271,7,100.0,High chance of foreclosure
3272,9,100.0,"High chance of foreclosure, Unpaid taxes"
3273,3,100.0,"High chance of foreclosure, Unpaid taxes"
3274,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3275,6,100.0,High chance of foreclosure
3276,3,100.0,High chance of foreclosure
3277,6,100.0,High chance of foreclosure
3278,1,100.0,High chance of foreclosure
3279,1,100.0,High chance of foreclosure
3280,8,100.0,High chance of foreclosure
3281,5,100.0,High chance of foreclosure
3282,2,100.0,"High chance of foreclosure, Unpaid taxes"
3283,7,100.0,High chance of foreclosure
3284,7,100.0,High chance of foreclosure
3285,4,100.0,"High chance of foreclosure, Unpaid taxes"
3286,4,100.0,High chance of foreclosure
3287,1,100.0,High chance of foreclosure
3288,8,100.0,High chance of foreclosure
3289,6,100.0,"High chance of foreclosure, Unpaid taxes"
3290,6,100.0,High chance of foreclosure
3291,4,98.5,High chance of foreclosure
3292,8,100.0,High chance of foreclosure
3293,3,100.0,"High chance of foreclosure, Unpaid taxes"
3294,3,100.0,"High chance of foreclosure, Unpaid taxes"
3295,0,100.0,"High chance of foreclosure, Unpaid taxes"
3296,9,100.0,"High chance of foreclosure, Unpaid taxes"
3297,1,100.0,High chance of foreclosure
3298,0,100.0,High chance of foreclosure
3299,6,100.0,"High chance of foreclosure, Unpaid taxes"
3300,3,100.0,"High chance of foreclosure, Unpaid taxes"
3301,3,100.0,"High chance of foreclosure, Negative equity"
3302,7,100.0,"High chance of foreclosure, Unpaid taxes"
3303,8,100.0,"High chance of foreclosure, Negative equity"
3304,7,100.0,"High chance of foreclosure, Unpaid taxes"
3305,1,100.0,"High chance of foreclosure, Negative equity"
3306,6,100.0,"High chance of foreclosure, Negative equity"
3307,2,100.0,High chance of foreclosure
3308,9,100.0,"High chance of foreclosure, Unpaid taxes"
3309,6,100.0,"High chance of foreclosure, Unpaid taxes"
3310,7,100.0,High chance of foreclosure
3311,4,100.0,High chance of foreclosure
3312,4,100.0,High chance of foreclosure
3313,0,100.0,"High chance of foreclosure, Unpaid taxes"
3314,5,100.0,High chance of foreclosure
3315,3,100.0,"High chance of foreclosure, Unpaid taxes"
3316,7,100.0,High chance of foreclosure
3317,3,100.0,"High chance of foreclosure, Negative equity"
